"rootPath","scannedAt","relativePath","fileName","baseName","fullPath","extension","size","modifiedAt"
"C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY","2026-08-11T13:06:09.480Z","2INTERMEDIO\(WILD NIGHT) Wild Night.mp4","(WILD NIGHT) Wild Night.mp4","(WILD NIGHT) Wild Night","C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY\2INTERMEDIO\(WILD NIGHT) Wild Night.mp4",".mp4","6747038","2025-03-03T19:26:06.000Z"
"C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY","2026-08-11T13:06:09.480Z","2INTERMEDIO\037 (BEER FOR MY HORSES) Beer for My Horses (feat. Willie Nelson).mp4","037 (BEER FOR MY HORSES) Beer for My Horses (feat. Willie Nelson).mp4","037 (BEER FOR MY HORSES) Beer for My Horses (feat. Willie Nelson)","C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY\2INTERMEDIO\037 (BEER FOR MY HORSES) Beer for My Horses (feat. Willie Nelson).mp4",".mp4","7887342","2025-03-03T19:23:54.000Z"
"C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY","2026-08-11T13:06:09.480Z","2INTERMEDIO\068 (BUSH PARTY) Bush Party.mp4","068 (BUSH PARTY) Bush Party.mp4","068 (BUSH PARTY) Bush Party","C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY\2INTERMEDIO\068 (BUSH PARTY) Bush Party.mp4",".mp4","8164247","2025-03-03T19:23:56.000Z"
"C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY","2026-08-11T13:06:09.480Z","2INTERMEDIO\098 (CHILL FACTOR) Calling All the Monsters (halloween).mp4","098 (CHILL FACTOR) Calling All the Monsters (halloween).mp4","098 (CHILL FACTOR) Calling All the Monsters (halloween)","C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY\2INTERMEDIO\098 (CHILL FACTOR) Calling All the Monsters (halloween).mp4",".mp4","7779092","2025-03-03T19:23:58.000Z"
"C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY","2026-08-11T13:06:09.480Z","2INTERMEDIO\134 (DANCING VIOLIN) Duelling Violins.mp4","134 (DANCING VIOLIN) Duelling Violins.mp4","134 (DANCING VIOLIN) Duelling Violins","C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY\2INTERMEDIO\134 (DANCING VIOLIN) Duelling Violins.mp4",".mp4","8699272","2025-03-03T19:24:14.000Z"
"C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY","2026-08-11T13:06:09.480Z","2INTERMEDIO\138 (DEAR LIFE) Dear Life.mp4","138 (DEAR LIFE) Dear Life.mp4","138 (DEAR LIFE) Dear Life","C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY\2INTERMEDIO\138 (DEAR LIFE) Dear Life.mp4",".mp4","7004830","2025-03-03T19:24:38.000Z"
"C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY","2026-08-11T13:06:09.480Z","2INTERMEDIO\174 (FOOTLOOSE MUDSLIDE BOOGIE HOLY MOLY) Footloose.mp4","174 (FOOTLOOSE MUDSLIDE BOOGIE HOLY MOLY) Footloose.mp4","174 (FOOTLOOSE MUDSLIDE BOOGIE HOLY MOLY) Footloose","C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY\2INTERMEDIO\174 (FOOTLOOSE MUDSLIDE BOOGIE HOLY MOLY) Footloose.mp4",".mp4","7982699","2025-03-03T19:25:02.000Z"
"C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY","2026-08-11T13:06:09.480Z","2INTERMEDIO\196 (GOLIATH) Goliath.mp4","196 (GOLIATH) Goliath.mp4","196 (GOLIATH) Goliath","C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY\2INTERMEDIO\196 (GOLIATH) Goliath.mp4",".mp4","7331457","2025-03-03T19:25:06.000Z"
"C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY","2026-08-11T13:06:09.480Z","2INTERMEDIO\205 (HALLELUY'ALL) Halleluy'all.mp4","205 (HALLELUY'ALL) Halleluy'all.mp4","205 (HALLELUY'ALL) Halleluy'all","C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY\2INTERMEDIO\205 (HALLELUY'ALL) Halleluy'all.mp4",".mp4","6975674","2025-03-03T19:25:06.000Z"
"C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY","2026-08-11T13:06:09.480Z","2INTERMEDIO\253 (LEAVE IT UP) I'm Your Man.mp4","253 (LEAVE IT UP) I'm Your Man.mp4","253 (LEAVE IT UP) I'm Your Man","C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY\2INTERMEDIO\253 (LEAVE IT UP) I'm Your Man.mp4",".mp4","8475144","2025-03-03T19:25:08.000Z"
"C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY","2026-08-11T13:06:09.480Z","2INTERMEDIO\257 (LET'S GET UP) You're Gonna Get Back Up.mp4","257 (LET'S GET UP) You're Gonna Get Back Up.mp4","257 (LET'S GET UP) You're Gonna Get Back Up","C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY\2INTERMEDIO\257 (LET'S GET UP) You're Gonna Get Back Up.mp4",".mp4","6920727","2025-03-03T19:25:12.000Z"
"C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY","2026-08-11T13:06:09.480Z","2INTERMEDIO\271 (LOST IN ME) Wagon Wheel.mp4","271 (LOST IN ME) Wagon Wheel.mp4","271 (LOST IN ME) Wagon Wheel","C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY\2INTERMEDIO\271 (LOST IN ME) Wagon Wheel.mp4",".mp4","9150529","2025-03-03T19:25:14.000Z"
"C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY","2026-08-11T13:06:09.480Z","2INTERMEDIO\283 (MR FUNKY) Hillbillies (Single Mix).mp4","283 (MR FUNKY) Hillbillies (Single Mix).mp4","283 (MR FUNKY) Hillbillies (Single Mix)","C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY\2INTERMEDIO\283 (MR FUNKY) Hillbillies (Single Mix).mp4",".mp4","7380847","2025-03-03T19:25:34.000Z"
"C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY","2026-08-11T13:06:09.480Z","2INTERMEDIO\289 (MY MARIA) Me and Maxine.mp4","289 (MY MARIA) Me and Maxine.mp4","289 (MY MARIA) Me and Maxine","C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY\2INTERMEDIO\289 (MY MARIA) Me and Maxine.mp4",".mp4","8208603","2025-03-03T19:26:00.000Z"
"C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY","2026-08-11T13:06:09.480Z","2INTERMEDIO\333 (READY FOR IT) This Is It.mp4","333 (READY FOR IT) This Is It.mp4","333 (READY FOR IT) This Is It","C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY\2INTERMEDIO\333 (READY FOR IT) This Is It.mp4",".mp4","6224218","2025-03-03T19:26:02.000Z"
"C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY","2026-08-11T13:06:09.480Z","2INTERMEDIO\410 (TICK TOCK) 1, 2 Many.mp4","410 (TICK TOCK) 1, 2 Many.mp4","410 (TICK TOCK) 1, 2 Many","C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY\2INTERMEDIO\410 (TICK TOCK) 1, 2 Many.mp4",".mp4","6656289","2025-03-03T19:26:02.000Z"
"C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY","2026-08-11T13:06:09.480Z","2INTERMEDIO\458 (WHITE SOLDIER) When I'm Gone.mp4","458 (WHITE SOLDIER) When I'm Gone.mp4","458 (WHITE SOLDIER) When I'm Gone","C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY\2INTERMEDIO\458 (WHITE SOLDIER) When I'm Gone.mp4",".mp4","6949107","2025-03-03T19:26:04.000Z"
"C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY","2026-08-11T13:06:09.480Z","2INTERMEDIO\472 (ZJOZZY'S FUNK) Bacco Perbacco.mp4","472 (ZJOZZY'S FUNK) Bacco Perbacco.mp4","472 (ZJOZZY'S FUNK) Bacco Perbacco","C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY\2INTERMEDIO\472 (ZJOZZY'S FUNK) Bacco Perbacco.mp4",".mp4","8831104","2025-03-03T19:26:12.000Z"
"C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY","2026-08-11T13:06:09.480Z","2INTERMEDIO\509 (LEAVE IT UP) Something In Your Mouth.mp3","509 (LEAVE IT UP) Something In Your Mouth.mp3","509 (LEAVE IT UP) Something In Your Mouth","C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY\2INTERMEDIO\509 (LEAVE IT UP) Something In Your Mouth.mp3",".mp3","5297924","2025-06-26T12:33:38.000Z"
"C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY","2026-08-11T13:06:09.480Z","2INTERMEDIO\A DIFFERENT SUMMER - BEER CAN'T FIX - Thomas Rhett  ft. Jon Pardi.mp3","A DIFFERENT SUMMER - BEER CAN'T FIX - Thomas Rhett  ft. Jon Pardi.mp3","A DIFFERENT SUMMER - BEER CAN'T FIX - Thomas Rhett  ft. Jon Pardi","C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY\2INTERMEDIO\A DIFFERENT SUMMER - BEER CAN'T FIX - Thomas Rhett  ft. Jon Pardi.mp3",".mp3","5329233","2025-03-03T19:23:54.000Z"
"C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY","2026-08-11T13:06:09.480Z","2INTERMEDIO\BETTER COUNTRY -  Paul Brandt 1.mp3","BETTER COUNTRY -  Paul Brandt 1.mp3","BETTER COUNTRY -  Paul Brandt 1","C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY\2INTERMEDIO\BETTER COUNTRY -  Paul Brandt 1.mp3",".mp3","5819356","2025-03-03T19:23:54.000Z"
"C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY","2026-08-11T13:06:09.480Z","2INTERMEDIO\Madonna - True Blue (Official Music Video).mp3","Madonna - True Blue (Official Music Video).mp3","Madonna - True Blue (Official Music Video)","C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY\2INTERMEDIO\Madonna - True Blue (Official Music Video).mp3",".mp3","9711713","2025-03-03T19:23:58.000Z"
"C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY","2026-08-11T13:06:09.480Z","2INTERMEDIO\x (CHILL FACTOR) Chris Anderson- Last Night (Original Version) [feat. DJ Robbie].mp4","x (CHILL FACTOR) Chris Anderson- Last Night (Original Version) [feat. DJ Robbie].mp4","x (CHILL FACTOR) Chris Anderson- Last Night (Original Version) [feat. DJ Robbie]","C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY\2INTERMEDIO\x (CHILL FACTOR) Chris Anderson- Last Night (Original Version) [feat. DJ Robbie].mp4",".mp4","7435852","2025-03-03T19:23:58.000Z"
"C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY","2026-08-11T13:06:09.480Z","2INTERMEDIO\x (COWBOY CASANOVA) Carrie underwood - Cowboy Casanova.mp4","x (COWBOY CASANOVA) Carrie underwood - Cowboy Casanova.mp4","x (COWBOY CASANOVA) Carrie underwood - Cowboy Casanova","C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY\2INTERMEDIO\x (COWBOY CASANOVA) Carrie underwood - Cowboy Casanova.mp4",".mp4","8908789","2025-03-03T19:23:58.000Z"
"C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY","2026-08-11T13:06:09.480Z","2INTERMEDIO\x (LONG LONG WAY) Alan Jackson-Long Long Way.mp4","x (LONG LONG WAY) Alan Jackson-Long Long Way.mp4","x (LONG LONG WAY) Alan Jackson-Long Long Way","C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY\2INTERMEDIO\x (LONG LONG WAY) Alan Jackson-Long Long Way.mp4",".mp4","8772218","2025-03-03T19:25:12.000Z"
"C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY","2026-08-11T13:06:09.480Z","2INTERMEDIO\x (MY MARIA) Gord Bamford - When Your Lips Are so Close.mp3","x (MY MARIA) Gord Bamford - When Your Lips Are so Close.mp3","x (MY MARIA) Gord Bamford - When Your Lips Are so Close","C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY\2INTERMEDIO\x (MY MARIA) Gord Bamford - When Your Lips Are so Close.mp3",".mp3","2919970","2025-03-03T19:26:02.000Z"
"C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY","2026-08-11T13:06:09.480Z","2INTERMEDIO\x (TO HELL AND BACK) If You're Going Through Hell- Rodney Atkins  1.mp4","x (TO HELL AND BACK) If You're Going Through Hell- Rodney Atkins  1.mp4","x (TO HELL AND BACK) If You're Going Through Hell- Rodney Atkins  1","C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY\2INTERMEDIO\x (TO HELL AND BACK) If You're Going Through Hell- Rodney Atkins  1.mp4",".mp4","6481973","2025-03-03T19:26:04.000Z"
"C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY","2026-08-11T13:06:09.480Z","2INTERMEDIO\x (WHYSKEY WIGGLE) Carlene Carter-Every Little Thing.mp4","x (WHYSKEY WIGGLE) Carlene Carter-Every Little Thing.mp4","x (WHYSKEY WIGGLE) Carlene Carter-Every Little Thing","C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY\2INTERMEDIO\x (WHYSKEY WIGGLE) Carlene Carter-Every Little Thing.mp4",".mp4","7599031","2025-03-03T19:26:04.000Z"
"C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY","2026-08-11T13:06:09.480Z","2INTERMEDIO\x 066 (BURNING LOVE) Burning Love.mp4","x 066 (BURNING LOVE) Burning Love.mp4","x 066 (BURNING LOVE) Burning Love","C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY\2INTERMEDIO\x 066 (BURNING LOVE) Burning Love.mp4",".mp4","6453934","2025-03-03T19:23:54.000Z"
"C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY","2026-08-11T13:06:09.480Z","2INTERMEDIO\x 086 (CHEERLEADER) Cheerleader.mp4","x 086 (CHEERLEADER) Cheerleader.mp4","x 086 (CHEERLEADER) Cheerleader","C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY\2INTERMEDIO\x 086 (CHEERLEADER) Cheerleader.mp4",".mp4","6765137","2025-03-03T19:23:56.000Z"
"C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY","2026-08-11T13:06:09.480Z","2INTERMEDIO\x 144 (DOCTOR DOCTOR) Bad Case of Loving You.mp4","x 144 (DOCTOR DOCTOR) Bad Case of Loving You.mp4","x 144 (DOCTOR DOCTOR) Bad Case of Loving You","C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY\2INTERMEDIO\x 144 (DOCTOR DOCTOR) Bad Case of Loving You.mp4",".mp4","7046609","2025-03-03T19:24:44.000Z"
"C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY","2026-08-11T13:06:09.480Z","2INTERMEDIO\x 243 (KENTUCKY CLOVER) Billy the Kid.mp4","x 243 (KENTUCKY CLOVER) Billy the Kid.mp4","x 243 (KENTUCKY CLOVER) Billy the Kid","C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY\2INTERMEDIO\x 243 (KENTUCKY CLOVER) Billy the Kid.mp4",".mp4","8282713","2025-03-03T19:25:08.000Z"
"C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY","2026-08-11T13:06:09.480Z","2INTERMEDIO\x 347 (RUNAROUND SUE) Runaround Sue.mp3","x 347 (RUNAROUND SUE) Runaround Sue.mp3","x 347 (RUNAROUND SUE) Runaround Sue","C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY\2INTERMEDIO\x 347 (RUNAROUND SUE) Runaround Sue.mp3",".mp3","4614517","2025-03-03T19:26:02.000Z"
"C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY","2026-08-11T13:06:09.480Z","2INTERMEDIO\xx (MY MARIA) Need You Now -Lady Antebellum.mp3","xx (MY MARIA) Need You Now -Lady Antebellum.mp3","xx (MY MARIA) Need You Now -Lady Antebellum","C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY\2INTERMEDIO\xx (MY MARIA) Need You Now -Lady Antebellum.mp3",".mp3","3900594","2025-03-03T19:26:00.000Z"
"C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY","2026-08-11T13:06:09.480Z","2INTERMEDIO\xxx (MY MARIA)- Chris Ledoux - Tougher Than The Rest (Bruce Springsteen 1987) cover.mp3","xxx (MY MARIA)- Chris Ledoux - Tougher Than The Rest (Bruce Springsteen 1987) cover.mp3","xxx (MY MARIA)- Chris Ledoux - Tougher Than The Rest (Bruce Springsteen 1987) cover","C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY\2INTERMEDIO\xxx (MY MARIA)- Chris Ledoux - Tougher Than The Rest (Bruce Springsteen 1987) cover.mp3",".mp3","9529869","2025-03-03T19:26:00.000Z"
"C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY","2026-08-11T13:06:09.480Z","2INTERMEDIO\xxxx (MY MARIA) Luke Bryan - Roller Coaster.m4a","xxxx (MY MARIA) Luke Bryan - Roller Coaster.m4a","xxxx (MY MARIA) Luke Bryan - Roller Coaster","C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY\2INTERMEDIO\xxxx (MY MARIA) Luke Bryan - Roller Coaster.m4a",".m4a","4258144","2024-11-02T10:41:01.456Z"
"C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY","2026-08-11T13:06:09.480Z","2INTERMEDIO\xxxxx MY MARIA - Brooks & Dunn.mp3","xxxxx MY MARIA - Brooks & Dunn.mp3","xxxxx MY MARIA - Brooks & Dunn","C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY\2INTERMEDIO\xxxxx MY MARIA - Brooks & Dunn.mp3",".mp3","3459506","2025-03-03T19:26:00.000Z"
"C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY","2026-08-11T13:06:09.480Z","3-4AVANZATO1-2\(ANTHEM)  Anthem.mp4","(ANTHEM)  Anthem.mp4","(ANTHEM)  Anthem","C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY\3-4AVANZATO1-2\(ANTHEM)  Anthem.mp4",".mp4","7068724","2025-03-03T19:27:00.000Z"
"C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY","2026-08-11T13:06:09.480Z","3-4AVANZATO1-2\(AUTORITY-GUTS) Authority Song.mp4","(AUTORITY-GUTS) Authority Song.mp4","(AUTORITY-GUTS) Authority Song","C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY\3-4AVANZATO1-2\(AUTORITY-GUTS) Authority Song.mp4",".mp4","7060812","2025-03-03T19:27:00.000Z"
"C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY","2026-08-11T13:06:09.480Z","3-4AVANZATO1-2\(BOOZE CRUISE) Blackjack Billy THE BOOZE CRUISE (Official Lyric Video).mp3","(BOOZE CRUISE) Blackjack Billy THE BOOZE CRUISE (Official Lyric Video).mp3","(BOOZE CRUISE) Blackjack Billy THE BOOZE CRUISE (Official Lyric Video)","C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY\3-4AVANZATO1-2\(BOOZE CRUISE) Blackjack Billy THE BOOZE CRUISE (Official Lyric Video).mp3",".mp3","4837666","2025-03-03T19:27:00.000Z"
"C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY","2026-08-11T13:06:09.480Z","3-4AVANZATO1-2\(CHASING DOWN A GOOD TIME) Chasing Down a Good Time.mp4","(CHASING DOWN A GOOD TIME) Chasing Down a Good Time.mp4","(CHASING DOWN A GOOD TIME) Chasing Down a Good Time","C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY\3-4AVANZATO1-2\(CHASING DOWN A GOOD TIME) Chasing Down a Good Time.mp4",".mp4","7711807","2025-03-03T19:27:26.000Z"
"C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY","2026-08-11T13:06:09.480Z","3-4AVANZATO1-2\(CHEEK TO CHEEK) Sugarland - Stuck Like Glue.mp3","(CHEEK TO CHEEK) Sugarland - Stuck Like Glue.mp3","(CHEEK TO CHEEK) Sugarland - Stuck Like Glue","C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY\3-4AVANZATO1-2\(CHEEK TO CHEEK) Sugarland - Stuck Like Glue.mp3",".mp3","10030154","2025-03-03T19:27:26.000Z"
"C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY","2026-08-11T13:06:09.480Z","3-4AVANZATO1-2\(CHEEK TO CHEEK)Enrique Iglesias - Bailando.mp3","(CHEEK TO CHEEK)Enrique Iglesias - Bailando.mp3","(CHEEK TO CHEEK)Enrique Iglesias - Bailando","C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY\3-4AVANZATO1-2\(CHEEK TO CHEEK)Enrique Iglesias - Bailando.mp3",".mp3","3886667","2025-03-03T19:27:26.000Z"
"C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY","2026-08-11T13:06:09.480Z","3-4AVANZATO1-2\(CLICKETY  CLACK) Southbound Train.mp4","(CLICKETY  CLACK) Southbound Train.mp4","(CLICKETY  CLACK) Southbound Train","C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY\3-4AVANZATO1-2\(CLICKETY  CLACK) Southbound Train.mp4",".mp4","8789029","2025-03-03T19:28:00.000Z"
"C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY","2026-08-11T13:06:09.480Z","3-4AVANZATO1-2\(DAWNING) Wynonna Judd -  New Day Dawning - 02 - New Day Dawning .mp3","(DAWNING) Wynonna Judd -  New Day Dawning - 02 - New Day Dawning .mp3","(DAWNING) Wynonna Judd -  New Day Dawning - 02 - New Day Dawning ","C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY\3-4AVANZATO1-2\(DAWNING) Wynonna Judd -  New Day Dawning - 02 - New Day Dawning .mp3",".mp3","6117923","2025-03-03T19:28:00.000Z"
"C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY","2026-08-11T13:06:09.480Z","3-4AVANZATO1-2\(DUTY FREE) Natural Disaster.mp4","(DUTY FREE) Natural Disaster.mp4","(DUTY FREE) Natural Disaster","C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY\3-4AVANZATO1-2\(DUTY FREE) Natural Disaster.mp4",".mp4","6579808","2025-03-03T19:28:00.000Z"
"C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY","2026-08-11T13:06:09.480Z","3-4AVANZATO1-2\(FAKE ID) Fake ID (feat. Gretchen Wilson).mp4","(FAKE ID) Fake ID (feat. Gretchen Wilson).mp4","(FAKE ID) Fake ID (feat. Gretchen Wilson)","C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY\3-4AVANZATO1-2\(FAKE ID) Fake ID (feat. Gretchen Wilson).mp4",".mp4","7462233","2025-03-03T19:28:00.000Z"
"C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY","2026-08-11T13:06:09.480Z","3-4AVANZATO1-2\(FLASHDANCE) Still In Love With You.mp4","(FLASHDANCE) Still In Love With You.mp4","(FLASHDANCE) Still In Love With You","C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY\3-4AVANZATO1-2\(FLASHDANCE) Still In Love With You.mp4",".mp4","8228953","2025-03-03T19:28:00.000Z"
"C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY","2026-08-11T13:06:09.480Z","3-4AVANZATO1-2\(FOOLISH HEART)-zac_brown_band-mary.mp3","(FOOLISH HEART)-zac_brown_band-mary.mp3","(FOOLISH HEART)-zac_brown_band-mary","C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY\3-4AVANZATO1-2\(FOOLISH HEART)-zac_brown_band-mary.mp3",".mp3","6878666","2025-03-03T19:28:02.000Z"
"C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY","2026-08-11T13:06:09.480Z","3-4AVANZATO1-2\(FORGIVE ME FRIENDS) Forgive Me Friend (feat. Swedish Jam Factory).mp4","(FORGIVE ME FRIENDS) Forgive Me Friend (feat. Swedish Jam Factory).mp4","(FORGIVE ME FRIENDS) Forgive Me Friend (feat. Swedish Jam Factory)","C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY\3-4AVANZATO1-2\(FORGIVE ME FRIENDS) Forgive Me Friend (feat. Swedish Jam Factory).mp4",".mp4","7793550","2025-03-03T19:28:06.000Z"
"C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY","2026-08-11T13:06:09.480Z","3-4AVANZATO1-2\(GRAVITY) Gravity.mp4","(GRAVITY) Gravity.mp4","(GRAVITY) Gravity","C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY\3-4AVANZATO1-2\(GRAVITY) Gravity.mp4",".mp4","6953197","2025-03-03T19:28:06.000Z"
"C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY","2026-08-11T13:06:09.480Z","3-4AVANZATO1-2\(HALLELUJAH) Crist Family-Joy's Gonna Come In the Morning copia.mp4","(HALLELUJAH) Crist Family-Joy's Gonna Come In the Morning copia.mp4","(HALLELUJAH) Crist Family-Joy's Gonna Come In the Morning copia","C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY\3-4AVANZATO1-2\(HALLELUJAH) Crist Family-Joy's Gonna Come In the Morning copia.mp4",".mp4","6949607","2025-03-03T19:28:06.000Z"
"C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY","2026-08-11T13:06:09.480Z","3-4AVANZATO1-2\(HOLD)Matt Borden-Maybe I Shouldnt.mp3","(HOLD)Matt Borden-Maybe I Shouldnt.mp3","(HOLD)Matt Borden-Maybe I Shouldnt","C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY\3-4AVANZATO1-2\(HOLD)Matt Borden-Maybe I Shouldnt.mp3",".mp3","3111133","2025-03-03T19:28:06.000Z"
"C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY","2026-08-11T13:06:09.480Z","3-4AVANZATO1-2\(HOLLY'S CHURCH) Home Free - My Church.mp3","(HOLLY'S CHURCH) Home Free - My Church.mp3","(HOLLY'S CHURCH) Home Free - My Church","C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY\3-4AVANZATO1-2\(HOLLY'S CHURCH) Home Free - My Church.mp3",".mp3","4014510","2025-03-03T19:28:08.000Z"
