Codice Regione,Codice Città Metropolitana,Codice Provincia (1),Progressivo del Comune (2),Codice Comune formato alfanumerico,Denominazione in italiano,Denominazione altra lingua,Codice Ripartizione Geografica,Ripartizione geografica,Denominazione regione,Denominazione Città metropolitana,Denominazione provincia,Flag Comune capoluogo di provincia,Sigla automobilistica,Codice Comune formato numerico,Codice Comune numerico con 110 province (dal 2010 al 2016),Codice Comune numerico con 107 province (dal 2006 al 2009),Codice Comune numerico con 103 province (dal 1995 al 2005),Codice Catastale del comune,Popolazione legale 2011 (09/10/2011),Codice NUTS1 2010,Codice NUTS2 2010 (3) ,Codice NUTS3 2010,Codice NUTS1 2006,Codice NUTS2 2006 (3),Codice NUTS3 2006
03,-,014, 074 ,014074,Val Masino,,1,Nord-ovest,Lombardia,-,Sondrio,0,SO,14074,14074,14074,14074,L638,939,ITC,ITC4,ITC44,ITC,ITC4,ITC44
03,-,014, 075 ,014075,Verceia,,1,Nord-ovest,Lombardia,-,Sondrio,0,SO,14075,14075,14075,14075,L749,1.093,ITC,ITC4,ITC44,ITC,ITC4,ITC44
03,-,014, 076 ,014076,Vervio,,1,Nord-ovest,Lombardia,-,Sondrio,0,SO,14076,14076,14076,14076,L799,209,ITC,ITC4,ITC44,ITC,ITC4,ITC44
03,-,014, 077 ,014077,Villa di Chiavenna,,1,Nord-ovest,Lombardia,-,Sondrio,0,SO,14077,14077,14077,14077,L907,1.030,ITC,ITC4,ITC44,ITC,ITC4,ITC44
03,-,014, 078 ,014078,Villa di Tirano,,1,Nord-ovest,Lombardia,-,Sondrio,0,SO,14078,14078,14078,14078,L908,2.957,ITC,ITC4,ITC44,ITC,ITC4,ITC44
03,215,015, 002 ,015002,Abbiategrasso,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15002,15002,15002,15002,A010,30.994,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 005 ,015005,Albairate,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15005,15005,15005,15005,A127,4.621,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 007 ,015007,Arconate,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15007,15007,15007,15007,A375,6.524,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 009 ,015009,Arese,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15009,15009,15009,15009,A389,19.138,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 010 ,015010,Arluno,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15010,15010,15010,15010,A413,11.495,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 011 ,015011,Assago,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15011,15011,15011,15011,A473,8.124,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 012 ,015012,Bareggio,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15012,15012,15012,15012,A652,17.035,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 014 ,015014,Basiano,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15014,15014,15014,15014,A697,3.639,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 015 ,015015,Basiglio,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15015,15015,15015,15015,A699,7.567,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 016 ,015016,Bellinzago Lombardo,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15016,15016,15016,15016,A751,3.810,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 019 ,015019,Bernate Ticino,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15019,15019,15019,15019,A804,3.071,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 022 ,015022,Besate,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15022,15022,15022,15022,A820,2.022,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 024 ,015024,Binasco,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15024,15024,15024,15024,A872,7.158,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 026 ,015026,Boffalora sopra Ticino,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15026,15026,15026,15026,A920,4.195,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 027 ,015027,Bollate,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15027,15027,15027,15027,A940,35.557,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 032 ,015032,Bresso,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15032,15032,15032,15032,B162,25.712,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 035 ,015035,Bubbiano,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15035,15035,15035,15035,B235,2.215,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 036 ,015036,Buccinasco,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15036,15036,15036,15036,B240,26.503,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 038 ,015038,Buscate,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15038,15038,15038,15038,B286,4.751,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 040 ,015040,Bussero,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15040,15040,15040,15040,B292,8.532,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 041 ,015041,Busto Garolfo,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15041,15041,15041,15041,B301,13.479,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 042 ,015042,Calvignasco,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15042,15042,15042,15042,B448,1.182,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 044 ,015044,Cambiago,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15044,15044,15044,15044,B461,6.508,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 046 ,015046,Canegrate,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15046,15046,15046,15046,B593,12.438,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 050 ,015050,Carpiano,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15050,15050,15050,15050,B820,3.976,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 051 ,015051,Carugate,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15051,15051,15051,15051,B850,14.175,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 055 ,015055,Casarile,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15055,15055,15055,15055,B938,3.867,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 058 ,015058,Casorezzo,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15058,15058,15058,15058,B989,5.355,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 059 ,015059,Cassano d'Adda,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15059,15059,15059,15059,C003,18.552,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 060 ,015060,Cassina de' Pecchi,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15060,15060,15060,15060,C014,13.206,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 061 ,015061,Cassinetta di Lugagnano,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15061,15061,15061,15061,C033,1.884,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 062 ,015062,Castano Primo,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15062,15062,15062,15062,C052,10.990,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 070 ,015070,Cernusco sul Naviglio,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15070,15070,15070,15070,C523,30.697,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 071 ,015071,Cerro al Lambro,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15071,15071,15071,15071,C536,4.956,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 072 ,015072,Cerro Maggiore,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15072,15072,15072,15072,C537,14.735,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 074 ,015074,Cesano Boscone,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15074,15074,15074,15074,C565,23.398,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 076 ,015076,Cesate,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15076,15076,15076,15076,C569,13.858,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 077 ,015077,Cinisello Balsamo,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15077,15077,15077,15077,C707,71.128,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 078 ,015078,Cisliano,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15078,15078,15078,15078,C733,4.263,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 081 ,015081,Cologno Monzese,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15081,15081,15081,15081,C895,45.786,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 082 ,015082,Colturano,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15082,15082,15082,15082,C908,1.952,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 085 ,015085,Corbetta,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15085,15085,15085,15085,C986,17.460,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 086 ,015086,Cormano,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15086,15086,15086,15086,D013,19.944,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 087 ,015087,Cornaredo,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15087,15087,15087,15087,D018,20.121,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 093 ,015093,Corsico,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15093,15093,15093,15093,D045,33.669,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 096 ,015096,Cuggiono,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15096,15096,15096,15096,D198,8.142,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 097 ,015097,Cusago,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15097,15097,15097,15097,D229,3.597,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 098 ,015098,Cusano Milanino,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15098,15098,15098,15098,D231,18.905,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 099 ,015099,Dairago,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15099,15099,15099,15099,D244,5.862,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 101 ,015101,Dresano,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15101,15101,15101,15101,D367,3.023,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 103 ,015103,Gaggiano,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15103,15103,15103,15103,D845,8.933,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 105 ,015105,Garbagnate Milanese,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15105,15105,15105,15105,D912,26.262,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 106 ,015106,Gessate,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15106,15106,15106,15106,D995,8.664,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 108 ,015108,Gorgonzola,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15108,15108,15108,15108,E094,19.402,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 110 ,015110,Grezzago,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15110,15110,15110,15110,E170,2.842,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 112 ,015112,Gudo Visconti,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15112,15112,15112,15112,E258,1.711,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 113 ,015113,Inveruno,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15113,15113,15113,15113,E313,8.609,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 114 ,015114,Inzago,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15114,15114,15114,15114,E317,10.540,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 115 ,015115,Lacchiarella,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15115,15115,15115,15115,E395,8.390,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 116 ,015116,Lainate,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15116,15116,15116,15116,E415,25.054,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 118 ,015118,Legnano,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15118,15118,15118,15118,E514,57.647,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 122 ,015122,Liscate,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15122,15122,15122,15122,E610,4.050,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 125 ,015125,Locate di Triulzi,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15125,15125,15125,15125,E639,9.655,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 130 ,015130,Magenta,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15130,15130,15130,15130,E801,22.877,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 131 ,015131,Magnago,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15131,15131,15131,15131,E819,9.085,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 134 ,015134,Marcallo con Casone,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15134,15134,15134,15134,E921,6.032,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 136 ,015136,Masate,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15136,15136,15136,15136,F003,3.312,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 139 ,015139,Mediglia,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15139,15139,15139,15139,F084,12.080,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 140 ,015140,Melegnano,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15140,15140,15140,15140,F100,16.774,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 142 ,015142,Melzo,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15142,15142,15142,15142,F119,18.203,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 144 ,015144,Mesero,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15144,15144,15144,15144,F155,3.909,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 146 ,015146,Milano,,1,Nord-ovest,Lombardia,Milano,-,1,MI,15146,15146,15146,15146,F205,1.242.123,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 150 ,015150,Morimondo,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15150,15150,15150,15150,D033,1.183,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 151 ,015151,Motta Visconti,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15151,15151,15151,15151,F783,7.601,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 154 ,015154,Nerviano,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15154,15154,15154,15154,F874,17.089,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 155 ,015155,Nosate,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15155,15155,15155,15155,F939,689,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 157 ,015157,Novate Milanese,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15157,15157,15157,15157,F955,19.938,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 158 ,015158,Noviglio,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15158,15158,15158,15158,F968,4.237,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 159 ,015159,Opera,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15159,15159,15159,15159,G078,13.226,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 164 ,015164,Ossona,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15164,15164,15164,15164,G181,4.134,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 165 ,015165,Ozzero,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15165,15165,15165,15165,G206,1.467,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 166 ,015166,Paderno Dugnano,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15166,15166,15166,15166,G220,46.562,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 167 ,015167,Pantigliate,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15167,15167,15167,15167,G316,5.841,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 168 ,015168,Parabiago,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15168,15168,15168,15168,G324,26.617,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 169 ,015169,Paullo,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15169,15169,15169,15169,G385,11.014,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 170 ,015170,Pero,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15170,15170,15170,15170,C013,10.291,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 171 ,015171,Peschiera Borromeo,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15171,15171,15171,15171,G488,22.254,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 172 ,015172,Pessano con Bornago,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15172,15172,15172,15172,G502,9.064,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 173 ,015173,Pieve Emanuele,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15173,15173,15173,15173,G634,14.868,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 175 ,015175,Pioltello,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15175,15175,15175,15175,G686,35.066,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 176 ,015176,Pogliano Milanese,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15176,15176,15176,15176,G772,8.141,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 177 ,015177,Pozzo d'Adda,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15177,15177,15177,15177,G955,5.667,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 178 ,015178,Pozzuolo Martesana,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15178,15178,15178,15178,G965,7.983,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 179 ,015179,Pregnana Milanese,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15179,15179,15179,15179,H026,6.867,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 181 ,015181,Rescaldina,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15181,15181,15181,15181,H240,13.920,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 182 ,015182,Rho,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15182,15182,15182,15182,H264,50.052,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 183 ,015183,Robecchetto con Induno,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15183,15183,15183,15183,H371,4.869,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 184 ,015184,Robecco sul Naviglio,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15184,15184,15184,15184,H373,6.842,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 185 ,015185,Rodano,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15185,15185,15185,15185,H470,4.526,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 188 ,015188,Rosate,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15188,15188,15188,15188,H560,5.395,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 189 ,015189,Rozzano,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15189,15189,15189,15189,H623,39.983,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 191 ,015191,San Colombano al Lambro,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15191,15191,15191,15191,H803,7.336,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 192 ,015192,San Donato Milanese,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15192,15192,15192,15192,H827,30.992,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 194 ,015194,San Giorgio su Legnano,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15194,15194,15194,15194,H884,6.730,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 195 ,015195,San Giuliano Milanese,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15195,15195,15195,15195,H930,35.971,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 200 ,015200,Santo Stefano Ticino,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15200,15200,15200,15200,I361,4.801,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 201 ,015201,San Vittore Olona,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15201,15201,15201,15201,I409,8.254,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 202 ,015202,San Zenone al Lambro,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15202,15202,15202,15202,I415,4.186,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 204 ,015204,Sedriano,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15204,15204,15204,15204,I566,11.270,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 205 ,015205,Segrate,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15205,15205,15205,15205,I577,33.519,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 206 ,015206,Senago,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15206,15206,15206,15206,I602,20.914,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 209 ,015209,Sesto San Giovanni,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15209,15209,15209,15209,I690,76.514,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 210 ,015210,Settala,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15210,15210,15210,15210,I696,7.328,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 211 ,015211,Settimo Milanese,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15211,15211,15211,15211,I700,19.148,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 213 ,015213,Solaro,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15213,15213,15213,15213,I786,13.890,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 219 ,015219,Trezzano Rosa,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15219,15219,15219,15219,L408,4.861,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 220 ,015220,Trezzano sul Naviglio,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15220,15220,15220,15220,L409,20.018,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 221 ,015221,Trezzo sull'Adda,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15221,15221,15221,15221,L411,11.883,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 222 ,015222,Tribiano,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15222,15222,15222,15222,L415,3.312,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 224 ,015224,Truccazzano,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15224,15224,15224,15224,L454,5.968,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 226 ,015226,Turbigo,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15226,15226,15226,15226,L471,7.389,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 229 ,015229,Vanzago,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15229,15229,15229,15229,L665,8.914,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 230 ,015230,Vaprio d'Adda,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15230,15230,15230,15230,L667,8.126,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 235 ,015235,Vermezzo,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15235,15235,15235,15235,L768,3.829,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 236 ,015236,Vernate,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15236,15236,15236,15236,L773,3.181,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 237 ,015237,Vignate,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15237,15237,15237,15237,L883,9.053,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 242 ,015242,Vimodrone,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15242,15242,15242,15242,M053,16.426,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 243 ,015243,Vittuone,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15243,15243,15243,15243,M091,8.949,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 244 ,015244,Vizzolo Predabissi,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15244,15244,15244,15244,M102,4.045,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 246 ,015246,Zelo Surrigone,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15246,15246,15246,15246,M160,1.477,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 247 ,015247,Zibido San Giacomo,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15247,15247,15247,15247,M176,6.552,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 248 ,015248,Villa Cortese,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15248,15248,15248,15248,L928,6.150,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 249 ,015249,Vanzaghello,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15249,15249,15249,15249,L664,5.344,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,215,015, 250 ,015250,Baranzate,,1,Nord-ovest,Lombardia,Milano,-,0,MI,15250,15250,15250,15250,A618,10.779,ITC,ITC4,ITC4C,ITC,ITC4,ITC45
03,-,016, 001 ,016001,Adrara San Martino,,1,Nord-ovest,Lombardia,-,Bergamo,0,BG,16001,16001,16001,16001,A057,2.161,ITC,ITC4,ITC46,ITC,ITC4,ITC46
